chr2	177231578	-
chr2	182925775	-
chr2	186640937	+
chr2	208243492	-
chr2	216113060	+
chr2	219219594	-
chr2	219539225	-
chr2	219570377	-
chr2	222642876	-
chr2	231061305	+
chr2	232459158	+
chr2	232459695	+
chr2	232522104	+
chr2	232523176	+
chr2	232523961	+
chr2	232525598	+
chr2	235053605	+
chr2	241229433	-
chr3	3129173	+
chr3	9477953	+
chr3	9690053	+
chr3	10279515	+
chr3	11558343	-
chr3	11559370	-
chr3	12836048	-
chr3	13353949	-
chr3	15332525	-
chr3	15670514	-
chr3	19983780	+
chr3	31636169	+
chr3	31684029	-
chr3	32167440	+
chr3	32997312	-
chr3	33114370	+
chr3	39391605	+
chr3	39408706	+
chr3	46999354	+
chr3	47435050	-
chr3	47495843	-
chr3	47825108	+
chr3	47840977	+
chr3	47846241	+
chr3	47916859	-
chr3	48433136	-
chr3	48469453	-
chr3	48572673	-
chr3	48573691	-
chr3	48586416	-
chr3	48591778	-
chr3	48604272	-
chr3	48688514	-
chr3	48747038	-
chr3	48918937	+
chr3	49004980	+
chr3	49011978	+
chr3	49681197	+
chr3	49681764	+
chr3	49682361	+
chr3	50270438	+
chr3	50275596	+
chr3	50287743	-
chr3	50648682	+
chr3	51392135	+
chr3	51392952	+
chr3	51968758	-
chr3	52202689	+
chr3	52228885	-
chr3	52533555	-
chr3	52533655	-
chr3	56627072	-
chr3	57575612	-
chr3	67609582	-
chr3	72928854	+
chr3	87240735	+
chr3	88055907	-
chr3	96617203	-
chr3	100748233	+
chr3	111913480	+
chr3	119226821	-
chr3	124763603	-
chr3	124773781	-
chr3	124887114	-
chr3	125055782	-
chr3	127022189	+
chr3	127573746	-
chr3	128726260	+
chr3	129169641	-
chr3	130894740	+
chr3	133573922	+
chr3	134485519	-
chr3	139354188	-
chr3	154280859	-
chr3	155936400	+
chr3	156555020	-
chr3	161250906	+
chr3	167684232	-
chr3	172759034	+
chr3	172762939	+
chr3	175718649	-
chr3	184299313	+
chr3	184303425	+
chr3	184306113	+
chr3	184314651	+
chr3	184317335	+
chr3	184317763	+
chr3	186597084	+
chr3	186790329	-
chr3	196734544	+
chr3	196942756	+
chr3	196942757	+
chr4	733688	+
chr4	1012481	+
chr4	1024935	+
chr4	1172546	-
chr4	1339717	+
chr4	1814043	-
chr4	1816864	-
chr4	1823693	-
chr4	1939695	+
chr4	2042462	+
chr4	2899301	+
chr4	2953586	-
chr4	4274540	-
chr4	6996356	+
chr4	7872039	-
chr4	17577531	+
chr4	17607902	+
chr4	17623750	+
chr4	25788258	-
chr4	39125574	+
chr4	39300280	-
chr4	39778725	+
chr4	39976564	-
chr4	41681010	+
chr4	56460911	+
chr4	57033261	-
chr4	57110105	-
chr4	75658859	-
chr4	75969365	-
chr4	76213774	-
chr4	77036231	+
chr4	78926531	-
chr4	83459759	+
chr4	88521511	-
chr4	98417374	+
chr4	105438035	-
chr4	110251966	-
chr4	121696873	-
chr4	151705209	-
chr4	185210126	+
chr4	185210172	+
chr5	453554	+
chr5	1523767	-
chr5	1523781	-
chr5	1523861	-
chr5	5462391	+
chr5	10250404	+
chr5	10426451	+
chr5	14507233	+
chr5	14710326	-
chr5	16673692	-
chr5	17276750	+
chr5	32390286	-
chr5	34929745	+
chr5	34929780	+
chr5	34941145	+
chr5	36168432	+
chr5	36183885	+
chr5	36677155	+
chr5	37605215	+
chr5	40716405	-
chr5	43496274	-
chr5	43556602	-
chr5	44819986	+
chr5	55388039	+
chr5	71649220	+
chr5	71657733	+
chr5	74685443	+
chr5	77030780	+
chr5	82276066	-
chr5	95522221	-
chr5	95794873	+
chr5	95898563	-
chr5	96729179	+
chr5	97167980	-
chr5	98885582	-
chr5	102901409	+
chr5	116087547	+
chr5	119499471	+
chr5	129105245	+
chr5	133971918	-
chr5	134197662	-
chr5	134402393	-
chr5	134583047	+
chr5	134632739	-
chr5	135027985	-
chr5	137753822	-
chr5	138555706	-
chr5	140245666	-
chr5	140676808	-
chr5	140677060	-
chr5	140706202	+
chr5	141629691	-
chr5	141629725	-
chr5	141978743	+
chr5	142137830	+
chr5	150115462	-
chr5	150374651	+
chr5	150374703	+
chr5	150399821	+
chr5	150549705	+
chr5	150549707	+
chr5	150691579	-
chr5	151746359	-
chr5	154053312	+
chr5	154794113	+
chr5	160427856	+
chr5	163442512	+
chr5	169583856	+
chr5	171910755	-
chr5	172897012	+
chr5	173164216	+
chr5	173325999	-
chr5	176389544	+
chr5	177097802	+
chr5	177436170	+
chr5	177454862	+
chr5	177455946	+
chr5	177455971	+
chr5	177458594	-
chr5	177466795	-
chr5	177595649	+
chr6	1395086	+
chr6	2770124	+
chr6	2948160	-
chr6	2953177	-
chr6	7582966	+
chr6	7882257	-
chr6	13977490	+
chr6	13978895	+
chr6	17794275	-
chr6	17796801	-
chr6	24403217	+
chr6	24706217	-
chr6	24719396	-
chr6	26597106	+
chr6	36490759	+
chr6	37376965	+
chr6	39958522	-
chr6	43006592	+
chr6	43029571	+
chr6	43055925	-
chr6	43225784	-
chr6	43778891	+
chr6	43784742	+
chr6	53268155	-
chr6	53269011	-
chr6	87085631	-
chr6	99414585	-
chr6	107911390	-
chr6	108074609	-
chr6	109382250	-
chr6	116571559	+
chr6	122444034	-
chr6	126021180	+
chr6	139042812	+
chr6	139373213	-
chr6	149811059	+
chr6	150865792	+
chr6	158637893	-
chr6	158769815	-
chr6	159681454	-
chr6	159776243	+
chr7	518993	-
chr7	727063	+
chr7	780080	+
chr7	997377	-
chr7	997379	-
chr7	1479582	-
chr7	1495524	-
chr7	1497191	-
chr7	1542492	+
chr7	1569230	-
chr7	1569754	-
chr7	2263324	-
chr7	2663737	+
chr7	2663832	+
chr7	5359543	-
chr7	5371056	-
chr7	5606357	+
chr7	10990768	+
chr7	27649504	-
chr7	27649606	-
chr7	32957625	+
chr7	40134416	-
chr7	43647623	-
chr7	48106881	+
chr7	66948615	+
chr7	73442825	-
chr7	73698021	+
chr7	74657877	+
chr7	75073532	-
chr7	75986711	+
chr7	87907321	+
chr7	92113054	-
chr7	94668890	+
chr7	99396673	-
chr7	99458249	-
chr7	99458275	-
chr7	100678837	+
chr7	100805169	-
chr7	100822554	-
chr7	100888272	+
chr7	101131906	+
chr7	101206390	-
chr7	101212316	-
chr7	101239866	-
chr7	105532856	+
chr7	107919941	+
chr7	116250447	+
chr7	116798105	+
chr7	123557446	-
chr7	127686640	+
chr7	128401033	-
chr7	128990044	-
chr7	129000479	-
chr7	131502688	-
chr7	134928842	+
chr7	141006507	-
chr7	150372268	+
chr7	150373636	+
chr7	151078989	-
chr7	151080395	-
chr7	155302297	+
chr7	157248442	+
chr7	157253983	+
chr8	17234854	-
chr8	17957668	+
chr8	21985640	+
chr8	22420876	+
chr8	25342459	+
chr8	25410102	+
chr8	25410108	+
chr8	26371120	+
chr8	27598128	-
chr8	27672039	+
chr8	38253003	+
chr8	41618761	+
chr8	47854147	-
chr8	47902767	-
chr8	73976471	+
chr8	86560459	+
chr8	96609739	+
chr8	100721470	-
chr8	100953330	-
chr8	103432699	+
chr8	103435776	+
chr8	116847387	-
chr8	123255165	-
chr8	123289825	+
chr8	127736218	+
chr8	143576158	-
chr8	143916345	-
chr8	144085742	+
chr8	144262183	-
chr8	144264596	-
chr9	2876068	-
chr9	4782084	-
chr9	33110861	-
chr9	35075683	-
chr9	35698331	-
chr9	36572974	+
chr9	38396800	+
chr9	72365073	-
chr9	86945726	-
chr9	86946962	-
chr9	92642806	-
chr9	93111926	+
chr9	93515681	+
chr9	93532193	+
chr9	93564422	+
chr9	96645968	-
chr9	97656034	+
chr9	98080889	+
chr9	98087447	-
chr9	100450849	+
chr9	107330449	+
chr9	108983295	-
chr9	111599633	-
chr9	112471541	+
chr9	113258700	+
chr9	120826790	-
chr9	121519433	-
chr9	124258066	+
chr9	124857879	-
chr9	124928191	-
chr9	125189756	-
chr9	125203012	+
chr9	127473865	+
chr9	127506470	-
chr9	127506472	-
chr9	127658410	+
chr9	127872786	-
chr9	128256448	-
chr9	128260788	-
chr9	128276374	+
chr9	128276388	+
chr9	128390369	+
chr9	128577392	+
chr9	128632274	+
chr9	128689350	+
chr9	128689500	+
chr9	128689524	+
chr9	128705503	+
chr9	128907222	+
chr9	129148138	+
chr9	129148404	+
chr9	129148627	+
chr9	130501218	+
chr9	130903681	-
chr9	131117765	+
chr9	131436660	+
chr9	131476226	+
chr9	131491524	+
chr9	131491539	+
chr9	132079647	-
chr9	134157996	+
chr9	134159457	+
chr9	134438896	+
chr9	134730445	+
chr9	134738798	+
chr9	134750815	+
chr9	134796416	+
chr9	134805018	+
chr9	134809222	+
chr9	134814017	+
chr9	136013209	-
chr9	136116359	-
chr9	136211431	-
chr9	136363099	-
chr9	136410239	-
chr9	136673464	-
chr9	136862174	-
chr9	136909982	+
chr9	136942220	-
chr9	137045915	-
chr9	137070132	-
chr9	137070436	-
chr9	137109012	+
chr9	137113903	-
chr9	137272558	+
chr9	137273031	+
chr9	137449014	-
chr9	137582501	-
chr9	137590313	-
chr9	137790888	+
chr10	12195793	-
chr10	12235093	+
chr10	12237150	+
chr10	13348126	-
chr10	16754949	-
chr10	27111895	-
chr10	27741353	-
chr10	32056117	-
chr10	32056331	-
chr10	42823211	+
chr10	50125130	+
chr10	56358929	-
chr10	58287900	+
chr10	60785774	+
chr10	70146392	-
chr10	70146440	-
chr10	74094342	+
chr10	87094650	-
chr10	87746864	+
chr10	93325903	-
chr10	93364039	-
chr10	95237902	-
chr10	97451693	+
chr10	97466892	-
chr10	97498275	-
chr10	97677426	-
chr10	97687133	-
chr10	100364291	+
chr10	102424711	-
chr10	102479412	-
chr10	102480956	-
chr10	102482010	-
chr10	102483030	-
chr10	110583498	+
chr10	119038254	-
chr10	119849498	-
chr10	121975105	-
chr10	122462108	+
chr10	128103472	-
chr10	128104221	-
chr10	133373342	-
chr11	209440	+
chr11	250857	+
chr11	764334	+
chr11	838642	+
chr11	902995	-
chr11	1753087	-
chr11	1753152	-
chr11	1753180	-
chr11	1753293	-
chr11	1763851	-
chr11	6612129	-
chr11	9446377	+
chr11	11948039	+
chr11	11956071	+
chr11	12674654	+
chr11	13727655	+
chr11	18106014	-
chr11	34197506	-
chr11	35663089	+
chr11	47177675	-
chr11	47418775	-
chr11	47475353	-
chr11	60920967	+
chr11	60934683	+
chr11	61337943	+
chr11	62598558	-
chr11	62631070	-
chr11	62639438	-
chr11	62835730	-
chr11	63758891	+
chr11	64307259	+
chr11	64317467	-
chr11	64321810	+
chr11	64808044	-
chr11	65108646	+
chr11	65108754	+
chr11	65547472	-
chr11	65571435	+
chr11	65573483	+
chr11	65891086	+
chr11	65891236	+
chr11	65891274	+
chr11	66277155	+
chr11	66340795	-
chr11	66347106	-
chr11	66438734	-
chr11	66639971	+
chr11	67434601	+
chr11	67434620	+
chr11	67438281	-
chr11	67490923	+
chr11	67502028	-
chr11	68018540	+
chr11	68021678	+
chr11	68685628	+
chr11	68688920	+
chr11	72195380	+
chr11	72224888	+
chr11	72224889	+
chr11	72229969	+
chr11	76380771	-
chr11	78069958	-
chr11	83273808	-
chr11	85664342	-
chr11	95831421	+
chr11	95834634	-
chr11	95923886	-
chr11	102162508	+
chr11	102186026	+
chr11	102231431	+
chr11	117168823	+
chr11	118748263	-
chr11	119089733	+
chr11	119094759	-
chr11	119309811	-
chr11	125580158	+
chr11	125655242	+
chr11	130123679	+
chr11	134224721	+
chr11	134225023	+
chr12	6388416	+
chr12	6509706	+
chr12	6748225	-
chr12	6748442	-
chr12	6849674	-
chr12	6863196	+
chr12	10222469	+
chr12	14789056	-
chr12	15959863	+
chr12	16347658	+
chr12	16347673	+
chr12	22625397	+
chr12	24816750	-
chr12	25225663	-
chr12	39442996	-
chr12	45926827	-
chr12	48137807	+
chr12	48141353	+
chr12	48839896	-
chr12	48937229	-
chr12	48938845	-
chr12	49331245	+
chr12	49741589	+
chr12	50086320	+
chr12	50100121	+
chr12	51095140	-
chr12	52233450	+
chr12	52233457	+
chr12	52241594	+
chr12	53214138	-
chr12	53459345	+
chr12	53467230	+
chr12	53502040	+
chr12	54236614	-
chr12	54239098	-
chr12	54252216	-
chr12	55821571	-
chr12	55972206	+
chr12	56113197	+
chr12	56272147	-
chr12	56272747	-
chr12	56418250	-
chr12	56645912	-
chr12	56712428	-
chr12	56725288	-
chr12	57232794	+
chr12	57233580	+
chr12	57233581	+
chr12	57234242	+
chr12	82353294	-
chr12	82358270	-
chr12	89753313	+
chr12	92144117	-
chr12	93487551	+
chr12	100335850	+
chr12	103932863	+
chr12	110450296	-
chr12	112508600	+
chr12	120137251	-
chr12	120137749	-
chr12	120282241	+
chr12	120575650	+
chr12	120581131	-
chr12	121793595	-
chr12	124012688	+
chr13	19772484	-
chr13	21045857	-
chr13	22696640	-
chr13	25341323	+
chr13	26214382	-
chr13	27424747	+
chr13	31147997	-
chr13	47988641	-
chr13	49661125	-
chr13	78908984	+
chr13	99340378	+
chr13	99340451	+
chr13	106567696	-
chr13	109267614	+
chr13	110424976	+
chr13	110485688	+
chr13	110512185	+
chr13	113264156	+
chr13	113584829	+
chr13	113623181	+
chr13	113623190	+
chr14	21213023	-
chr14	21361172	-
chr14	21363497	-
chr14	21511176	-
chr14	22877009	+
chr14	22946574	-
chr14	23097983	+
chr14	23321724	+
chr14	24440882	-
chr14	31133538	-
chr14	35000991	+
chr14	35046610	+
chr14	35078938	+
chr14	49893633	+
chr14	52707219	+
chr14	52721122	+
chr14	54432118	-
chr14	54474571	-
chr14	54475163	-
chr14	55138061	+
chr14	74903122	+
chr14	74903584	+
chr14	90404902	+
chr14	90407681	+
chr14	92704342	-
chr14	100277541	+
chr14	103560172	-
chr14	103697901	-
chr14	104704230	+
chr14	105250253	+
chr14	105488359	+
chr15	34225123	+
chr15	40170565	+
chr15	40650562	+
chr15	45065317	+
chr15	51910586	+
chr15	51966107	-
chr15	52046735	+
chr15	57706774	+
chr15	58892916	-
chr15	59272387	-
chr15	63153856	-
chr15	73570151	-
chr15	74955938	-
chr15	77046030	-
chr15	77070971	-
chr15	84687632	-
chr15	89318947	-
chr15	89328533	-
chr15	90763135	+
chr15	90882145	+
chr15	90954091	+
chr15	90954092	+
chr15	98934920	+
chr15	98957247	+
chr16	287605	-
chr16	636195	-
chr16	642228	+
chr16	672129	+
chr16	681472	+
chr16	764682	+
chr16	765247	+
chr16	766789	+
chr16	787456	-
chr16	1827601	+
chr16	2176307	+
chr16	2949622	+
chr16	3284090	+
chr16	11242960	+
chr16	11868359	-
chr16	12881168	+
chr16	20737054	-
chr16	23668739	+
chr16	28211785	-
chr16	28842788	-
chr16	29694761	+
chr16	29806635	+
chr16	29807125	+
chr16	29819792	+
chr16	29859072	-
chr16	30358084	-
chr16	31186802	+
chr16	31496907	-
chr16	46617713	-
chr16	46697635	+
chr16	46956635	-
chr16	47143619	-
chr16	47641037	+
chr16	47689056	+
chr16	48252167	+
chr16	48352517	+
chr16	50070214	+
chr16	50319104	-
chr16	56431152	-
chr16	56475508	+
chr16	57113388	+
chr16	57153982	-
chr16	57252527	+
chr16	57428783	-
chr16	57471774	+
chr16	58021421	+
chr16	58707671	-
chr16	67174842	+
chr16	67193052	+
chr16	67843681	+
chr16	67876017	+
chr16	67878607	+
chr16	67881693	+
chr16	69299591	+
chr16	69311469	+
chr16	69463064	+
chr16	70251415	-
chr16	70686020	-
chr16	70687697	-
chr16	71756043	-
chr16	71928766	+
chr16	72111069	+
chr16	74492971	-
chr16	84995972	-
chr16	85011359	-
chr16	87831944	-
chr16	88570477	+
chr16	88577161	+
chr16	88655363	-
chr16	88715671	-
chr16	88717068	-
chr16	88741592	-
chr16	88810479	-
chr16	88841022	-
chr16	89288185	-
chr16	89556897	+
chr16	89955236	+
chr17	1875722	+
chr17	2322677	-
chr17	2323684	-
chr17	2417086	-
chr17	2694038	-
chr17	2701669	-
chr17	4539625	-
chr17	5387825	-
chr17	7229007	-
chr17	8445756	+
chr17	9889422	+
chr17	12992796	-
chr17	12996607	-
chr17	16442016	+
chr17	17042794	+
chr17	17812772	-
chr17	19677099	+
chr17	21284802	+
chr17	27313064	+
chr17	28319256	+
chr17	28326885	+
chr17	28553440	-
chr17	28554141	-
chr17	28633052	-
chr17	28749068	+
chr17	28856351	+
chr17	29262835	-
chr17	37624365	-
chr17	38921133	+
chr17	39980912	+
chr17	40026209	-
chr17	40631680	-
chr17	41806865	-
chr17	41811140	-
chr17	41818123	+
chr17	41821766	+
chr17	41989446	-
chr17	42833536	+
chr17	42833546	+
chr17	43018191	-
chr17	44207217	-
chr17	44210146	-
chr17	44321076	-
chr17	44323529	-
chr17	44323543	-
chr17	45112027	-
chr17	45121052	-
chr17	45121114	-
chr17	45230622	+
chr17	46932137	+
chr17	47683120	+
chr17	48895660	+
chr17	49827676	+
chr17	50368049	-
chr17	50551110	+
chr17	51166485	+
chr17	57105987	+
chr17	58003879	-
chr17	58004876	-
chr17	58004916	-
chr17	59952896	-
chr17	62423974	+
chr17	62689598	+
chr17	62689599	+
chr17	62692647	+
chr17	63432522	-
chr17	63436100	-
chr17	63590187	+
chr17	66302749	+
chr17	66302750	+
chr17	67340920	-
chr17	74203926	+
chr17	75318971	-
chr17	75706731	+
chr17	75827817	-
chr17	75874582	-
chr17	75876312	-
chr17	76039371	-
chr17	76088111	-
chr17	77212126	+
chr17	77498841	+
chr17	78172687	+
chr17	78174393	-
chr17	78224554	+
chr17	78674804	-
chr17	78925290	-
chr17	78925291	-
chr17	78925304	-
chr17	78971514	-
chr17	79796267	-
chr17	79834308	-
chr17	80965341	+
chr17	81696451	+
chr17	81707280	+
chr17	81905707	-
chr17	81907775	-
chr17	81922770	-
chr17	82019194	-
chr17	82055800	+
chr17	82089690	-
chr17	82237888	+
chr17	82627217	-
chr17	82735541	+
chr18	743334	-
chr18	9533403	+
chr18	9535731	+
chr18	9862243	+
chr18	12344246	-
chr18	12356764	-
chr18	36220174	+
chr18	46122522	+
chr18	49492393	-
chr19	617575	-
chr19	621483	-
chr19	621517	-
chr19	680333	+
chr19	1038646	+
chr19	1091818	-
chr19	1244822	+
chr19	1584658	-
chr19	1981044	+
chr19	2015365	-
chr19	2040175	-
chr19	2271920	+
chr19	2430251	-
chr19	2813265	+
chr19	3062234	-
chr19	3094682	+
chr19	3573235	+
chr19	4033498	+
chr19	4090572	-
chr19	4090630	-
chr19	4361259	-
chr19	4453968	-
chr19	4472386	+
chr19	4657755	-
chr19	4670280	-
chr19	4859845	-
chr19	5678458	-
chr19	5678593	-
chr19	5690245	+
chr19	5690459	+
chr19	5711944	-
chr19	5787660	-
chr19	6374295	+
chr19	6379798	-
chr19	6379852	-
chr19	6415851	-
chr19	6535086	+
chr19	8302871	-
chr19	8468785	+
chr19	8486273	+
chr19	9849168	+
chr19	10110197	+
chr19	10137895	-
chr19	10316773	-
chr19	10393140	-
chr19	10575003	-
chr19	10575008	-
chr19	10835309	-
chr19	10912209	+
chr19	11062164	+
chr19	11507825	-
chr19	12796969	-
chr19	12881368	-
chr19	12928419	-
chr19	12944317	+
chr19	13104913	-
chr19	13109431	-
chr19	13138965	+
chr19	14388727	+
chr19	14391076	+
chr19	14566163	-
chr19	15115608	-
chr19	15429589	-
chr19	16191092	+
chr19	16518664	-
chr19	17235954	-
chr19	17235961	-
chr19	17236011	-
chr19	17320161	+
chr19	17338018	+
chr19	17581639	+
chr19	17943984	+
chr19	18169681	+
chr19	18169791	+
chr19	18434304	+
chr19	18538229	-
chr19	18541924	-
chr19	18596925	-
chr19	18598463	-
chr19	19051795	+
chr19	19057479	+
chr19	19197600	+
chr19	19198172	+
chr19	19198175	+
chr19	19202855	-
chr19	19651723	-
chr19	33478087	-
chr19	35545702	+
chr19	35658678	+
chr19	38309504	-
chr19	38309614	-
chr19	39370056	+
chr19	40233078	-
chr19	40800625	+
chr19	40800637	+
chr19	40801151	+
chr19	42250476	-
chr19	45884711	-
chr19	47490808	-
chr19	47750214	+
chr19	47755410	+
chr19	48453632	+
chr19	48900812	+
chr19	48955694	+
chr19	48955729	+
chr19	48968699	-
chr19	49010592	+
chr19	49555743	-
chr19	49673727	+
chr19	49805569	+
chr19	49857963	+
chr19	49860042	+
chr19	49860637	+
chr19	50506516	-
chr19	52216582	+
chr19	55117289	-
chr19	55117386	-
chr19	55241491	-
chr19	55242197	-
chr19	55453234	-
chr19	55674537	+
chr19	56103184	-
chr19	58262346	+
chr19	58549490	+
chr19	58549491	+
chr20	349287	+
chr20	354109	+
chr20	647689	-
chr20	648678	-
chr20	2463094	-
chr20	2660060	-
chr20	3753589	-
chr20	3784064	-
chr20	3796544	+
chr20	4700696	+
chr20	6015416	+
chr20	16732301	+
chr20	31569349	+
chr20	32333659	+
chr20	32435135	+
chr20	33385679	-
chr20	33659730	-
chr20	34080259	+
chr20	34424522	+
chr20	35279162	-
chr20	35303012	-
chr20	35394130	-
chr20	35742191	-
chr20	35931313	+
chr20	36240394	+
chr20	36256215	+
chr20	41174172	+
chr20	43667204	+
chr20	43699813	+
chr20	45327371	-
chr20	45327375	-
chr20	45898817	+
chr20	46358527	-
chr20	49096258	+
chr20	49228728	+
chr20	50191195	+
chr20	50191642	+
chr20	50902038	-
chr20	50930921	-
chr20	51598248	-
chr20	56631636	+
chr20	56633369	+
chr20	57709631	-
chr20	58693791	+
chr20	58707198	+
chr20	58715314	+
chr20	58891837	+
chr20	59007017	-
chr20	59206924	+
chr20	62134931	+
chr20	62174588	+
chr20	62303047	+
chr20	62812527	+
chr20	62813612	+
chr20	62907322	-
chr20	63216036	-
chr20	63289615	+
chr20	63521323	+
chr20	63688602	+
chr20	63895167	+
chr20	63931491	+
chr20	63932329	+
chr20	63941194	-
chr21	32612163	-
chr21	33588543	-
chr21	37195770	+
chr21	38822916	+
chr21	42876732	-
chr21	42908879	+
chr21	43760766	+
chr21	44977491	+
chr22	17159130	-
chr22	19175582	-
chr22	19392119	-
chr22	19766789	+
chr22	20314782	-
chr22	20933884	+
chr22	21000275	-
chr22	24164531	+
chr22	30428464	+
chr22	31105080	-
chr22	32491098	+
chr22	36292127	-
chr22	36293344	-
chr22	36305985	-
chr22	37659244	+
chr22	37877711	+
chr22	38991622	+
chr22	40792567	-
chr22	41064267	+
chr22	41600521	-
chr22	41620865	-
chr22	41674903	-
chr22	41906161	+
chr22	42636786	-
chr22	42636801	-
chr22	42870128	-
chr22	43972269	+
chr22	49962804	+
chr22	50343477	+
chr22	50447183	-
chr22	50459632	-
chr22	50465250	-
chr22	50474885	-
chrX	9717635	+
chrX	12822866	+
chrX	24210219	+
chrX	30218607	+
chrX	38804837	+
chrX	40597312	+
chrX	41350025	+
chrX	44741320	+
chrX	47179338	+
chrX	47566901	+
chrX	47569638	+
chrX	53193568	-
chrX	53422610	-
chrX	53431843	-
chrX	53533366	-
chrX	53543924	-
chrX	56564031	+
chrX	70134578	+
chrX	70286952	-
chrX	70288158	-
chrX	70420323	+
chrX	72272604	-
chrX	103587028	+
chrX	104189649	+
chrX	115645065	+
chrX	119834936	-
chrX	120469185	-
chrX	120469205	-
chrX	130145532	-
chrX	136873342	-
chrX	149598077	-
chrX	153456615	-
chrX	153695898	+
chrX	153700859	-
chrX	154368020	-
chrX	154381320	+
chrX	154449900	+
chrX	154477834	-
chrX	154477859	-
chrX	154546092	-
chrM	2673	-
chrM	3279	+
chrM	3526	-
chrM	4089	+
chrM	10937	+
chrM	11302	+
chrM	12239	+
chrM	12240	+
chrM	12241	+
chrM	12934	+
chrM	13042	-
chrM	13048	-
chrM	13051	-
chrM	13559	+
chrM	13561	+
chrM	13639	+
chrM	13654	+
chrM	14275	+
chrM	16042	-
ML143376.1	302184	-
MU273333.1	1448330	-
chr1	151343370	-
chr17	4960839	-
chr17	59651246	+
chr1	2391915	+
chr14	102049560	+
chr1	1014332	+
chr11	68121059	-
chr5	31554701	+
chr22	44331763	-
chr11	4092692	+
chr12	105370840	+
chr16	85656639	+
chr11	66276687	+
